1	2.2	0.873333333	1.921333333	2.501	1.9	0.496296296	0.942962962	2.047	1.221787982	0.3	1.759701493	0.864	0.885283688	1.016
1	2.2	0.873333333	1.921333333	2.501	1.81	0.474074074	0.858074074	1.999	1.251125563	0.39	1.8421875	0.884	0.898629673	0.909
1	2.24	0.911111111	2.040888889	2.587	1.83	0.396296296	0.725222222	1.876	1.378997868	0.41	2.299065421	0.975	0.967817239	0.256
-1	2.24	0.911111111	2.040888889	2.587	1.4	0.2	0.28	1.627	1.590043024	0.84	4.555555556	1.124	1.126133022	1.801
1	2.24	0.911111111	2.040888889	2.587	1.78	0.455555556	0.81088889	1.98	1.306565657	0.46	2	0.924	0.928415011	0.68
1	2.24	0.911111111	2.040888889	2.587	1.61	0.477777778	0.769222223	2.015	1.283870968	0.63	1.906976744	0.908	0.914453883	0.789
1	2.24	0.911111111	2.040888889	2.587	1.89	0.477777778	0.903	2.016	1.283234127	0.35	1.906976744	0.907	0.914453883	0.792
1	2.24	0.911111111	2.040888889	2.587	1.53	0.444444444	0.679999999	2.006	1.289631107	0.71	2.05	0.912	0.935556665	0.762
1	2.24	0.911111111	2.040888889	2.587	1.16	0.492592593	0.571407408	2.049	1.262567106	1.08	1.84962406	0.893	0.905377417	0.882
1	2.24	0.911111111	2.040888889	2.587	2.08	0.551851852	1.147851852	2.105	1.228978622	0.16	1.651006711	0.869	0.870804533	1.01
-1	1.61	0.698518519	1.124614816	2.272	1.4	0.2	0.28	1.627	1.396435157	0.21	3.492592593	0.987	1.000861636	0.119
-1	1.61	0.698518519	1.124614816	2.272	1.89	0.477777778	0.903	2.016	1.126984127	0.28	1.462015504	0.797	0.812729749	1.226
-1	1.61	0.794814815	1.279651852	2.397	1.89	0.392592593	0.742000001	1.903	1.259590121	0.28	2.024528302	0.891	0.911340283	0.567
-1	1.61	0.794814815	1.279651852	2.397	1.54	0.296296296	0.456296296	1.79	1.339106145	0.07	2.6825	0.947	0.979039846	0.315
-1	1.61	0.794814815	1.279651852	2.397	0.86	0.274074074	0.235703704	1.794	1.336120401	0.75	2.9	0.945	0.996116123	0.326
-1	1.61	0.698518519	1.124614816	2.272	1.9	0.496296296	0.942962962	2.047	1.109916952	0.29	1.407462687	0.785	0.802671213	1.262
-1	1.61	0.794814815	1.279651852	2.397	1.9	0.448148148	0.851481481	1.965	1.219847328	0.29	1.773553719	0.863	0.876378379	0.665
-1	1.63	0.648148148	1.056481481	2.243	1.61	0.477777778	0.769222223	2.015	1.113151365	0.02	1.356589147	0.787	0.788627864	1.249
-1	1.63	0.648148148	1.056481481	2.243	1.66	0.592592593	0.983703704	2.158	1.039388323	0.03	1.09375	0.735	0.731773297	1.375
1	2.24	0.903703704	2.024296297	2.578	1.83	0.396296296	0.725222222	1.876	1.374200426	0.41	2.280373832	0.971	0.96406601	0.287
-1	2.24	0.903703704	2.024296297	2.578	1.4	0.2	0.28	1.627	1.584511371	0.84	4.518518519	1.12	1.121768166	1.72
1	2.24	0.903703704	2.024296297	2.578	1.56	0.451851852	0.704888889	1.956	1.31799591	0.68	2	0.932	0.927175729	0.619
1	2.24	0.903703704	2.024296297	2.578	1.78	0.455555556	0.81088889	1.98	1.302020202	0.46	1.983739837	0.92	0.924816503	0.701
1	2.24	0.903703704	2.024296297	2.578	1.61	0.477777778	0.769222223	2.015	1.279404467	0.63	1.891472868	0.904	0.910909488	0.807
1	2.24	0.903703704	2.024296297	2.578	1.63	0.459259259	0.748592592	1.986	1.298086606	0.61	1.967741935	0.918	0.922469253	0.72
1	2.24	0.903703704	2.024296297	2.578	1.89	0.477777778	0.903	2.016	1.278769841	0.35	1.891472868	0.904	0.910909488	0.81
1	2.24	0.903703704	2.024296297	2.578	1.53	0.444444444	0.679999999	2.006	1.285144566	0.71	2.033333333	0.908	0.931930476	0.781
1	2.24	0.903703704	2.024296297	2.578	1.16	0.492592593	0.571407408	2.049	1.258174719	1.08	1.834586466	0.889	0.901868203	0.898
1	2.24	0.903703704	2.024296297	2.578	2.08	0.551851852	1.147851852	2.105	1.224703088	0.16	1.637583893	0.866	0.867429321	1.023
1	2.24	0.903703704	2.024296297	2.578	1.9	0.496296296	0.942962962	2.047	1.259404006	0.34	1.820895522	0.89	0.899635856	0.893
1	2.24	0.903703704	2.024296297	2.578	1.81	0.474074074	0.858074074	1.999	1.289644822	0.43	1.90625	0.912	0.913198205	0.76
-1	1.44	0.936296296	1.348266666	2.635	0.89	0.37037037	0.329629629	1.961	1.343702193	0.55	2.528	0.95	0.999122771	0.322
-1	1.44	0.936296296	1.348266666	2.635	1.34	0.718518519	0.962814815	2.127	1.238834039	0.1	1.303092784	0.876	0.796714279	0.656
1	1.44	0.936296296	1.348266666	2.635	1.9	0.448148148	0.851481481	1.965	1.340966921	0.46	2.089256198	0.948	0.945461446	0.333
1	2.21	0.884444444	1.954622221	2.538	1.83	0.396296296	0.725222222	1.876	1.352878465	0.38	2.231775701	0.956	0.954312813	0.416
-1	2.21	0.884444444	1.954622221	2.538	1.4	0.2	0.28	1.627	1.559926245	0.81	4.422222222	1.103	1.110419538	1.385
1	2.21	0.884444444	1.954622221	2.538	1.56	0.451851852	0.704888889	1.956	1.297546012	0.65	1.957377049	0.917	0.917795741	0.715
1	2.21	0.884444444	1.954622221	2.538	1.78	0.455555556	0.81088889	1.98	1.281818182	0.43	1.941463415	0.906	0.915460383	0.788
1	2.21	0.884444444	1.954622221	2.538	1.61	0.477777778	0.769222223	2.015	1.25955335	0.6	1.851162791	0.89	0.901694061	0.883
1	2.21	0.884444444	1.954622221	2.538	1.89	0.477777778	0.903	2.016	1.258928571	0.32	1.851162791	0.89	0.901694061	0.886
1	2.21	0.884444444	1.954622221	2.538	1.53	0.444444444	0.679999999	2.006	1.265204387	0.68	1.99	0.894	0.922502386	0.86
1	2.21	0.884444444	1.954622221	2.538	1.16	0.492592593	0.571407408	2.049	1.238653001	1.05	1.795488722	0.876	0.892744244	0.964
1	2.21	0.884444444	1.954622221	2.538	2.08	0.551851852	1.147851852	2.105	1.205700713	0.13	1.602684564	0.852	0.858653772	1.077
1	2.21	0.884444444	1.954622221	2.538	1.9	0.496296296	0.942962962	2.047	1.239863214	0.31	1.782089552	0.876	0.890534481	0.96
-1	1.66	0.812592593	1.348903704	2.415	1.4	0.2	0.28	1.627	1.484326982	0.26	4.062962963	1.049	1.068080428	0.555
-1	1.66	0.812592593	1.348903704	2.415	1.61	0.477777778	0.769222223	2.015	1.198511166	0.05	1.700775194	0.847	0.867313431	1.072
-1	1.66	0.812592593	1.348903704	2.415	1.89	0.477777778	0.903	2.016	1.197916667	0.23	1.700775194	0.847	0.867313431	1.073
-1	2.62	1.214814815	3.182814815	3.051	1.4	0.562962963	0.788148148	2.127	1.434414669	1.22	2.157894737	1.014	1.002013875	0.063
-1	2.62	1.214814815	3.182814815	3.051	0.48	0.348148148	0.167111111	1.907	1.599895123	2.14	3.489361702	1.131	1.161675427	0.827
1	2.62	1.214814815	3.182814815	3.051	0.78	0.703703704	0.548888889	2.07	1.473913043	1.84	1.726315789	1.042	0.919238816	0.204
1	2.62	1.214814815	3.182814815	3.051	1.84	0.474074074	0.872296296	1.978	1.542467139	0.78	2.5625	1.091	1.062436822	0.508
-1	2.62	1.214814815	3.182814815	3.051	0.4	0.113407407	0.045362963	1.499	2.035356905	2.22	10.71195297	1.439	1.40659256	5.875
1	2.62	1.214814815	3.182814815	3.051	1.94	0.577777778	1.120888889	2.174	1.403403864	0.68	2.102564103	0.993	0.992605294	0.031
-1	2.62	1.214814815	3.182814815	3.051	1.25	0.281481481	0.351851851	1.684	1.81175772	1.37	4.315789474	1.281	1.222109408	2.635
-1	2.62	1.214814815	3.182814815	3.051	1.39	0.444444444	0.617777777	2.009	1.518666003	1.23	2.733333333	1.074	1.084230398	0.394
1	2.62	1.214814815	3.182814815	3.051	1.94	0.474074074	0.919703704	1.987	1.535480624	0.68	2.5625	1.086	1.062436822	0.473
1	2.62	1.214814815	3.182814815	3.051	2.06	0.562962963	1.159703704	2.142	1.424369748	0.56	2.157894737	1.007	1.002013875	0.031
-1	2.62	1.214814815	3.182814815	3.051	1.81	0.4	0.724	1.87	1.631550802	0.81	3.037037037	1.154	1.118650411	1.032
1	2.34	1.007407407	2.357333332	2.685	1.83	0.396296296	0.725222222	1.876	1.431236674	0.51	2.542056075	1.012	1.016583224	0.136
-1	2.34	1.007407407	2.357333332	2.685	1.4	0.2	0.28	1.627	1.650276583	0.94	5.037037037	1.167	1.182876159	2.817
1	2.34	1.007407407	2.357333332	2.685	1.56	0.451851852	0.704888889	1.956	1.372699387	0.78	2.229508197	0.97	0.977683356	0.308
1	2.34	1.007407407	2.357333332	2.685	1.78	0.455555556	0.81088889	1.98	1.356060606	0.56	2.211382114	0.959	0.975195612	0.417
1	2.34	1.007407407	2.357333332	2.685	1.54	0.4	0.616	1.991	1.348568559	0.8	2.518518519	0.953	1.013893851	0.463
1	2.34	1.007407407	2.357333332	2.685	2.2	0.659259259	1.45037037	2.244	1.196524064	0.14	1.528089888	0.846	0.855472936	1.136
1	2.34	1.007407407	2.357333332	2.685	1.63	0.459259259	0.748592592	1.986	1.351963746	0.71	2.193548387	0.956	0.972720496	0.442
1	2.34	1.007407407	2.357333332	2.685	2.21	0.667407407	1.474970369	2.281	1.1771153	0.13	1.509433962	0.832	0.851292482	1.191
1	2.34	1.007407407	2.357333332	2.685	1.66	0.592592593	0.983703704	2.158	1.2442076	0.68	1.7	0.88	0.891283431	0.976
1	2.34	1.007407407	2.357333332	2.685	2.17	0.637777778	1.383977778	2.227	1.205657836	0.17	1.579558653	0.852	0.866693522	1.109
1	2.34	1.007407407	2.357333332	2.685	1.89	0.477777778	0.903	2.016	1.331845238	0.45	2.108527132	0.942	0.960531016	0.562
1	2.34	1.007407407	2.357333332	2.685	1.53	0.444444444	0.679999999	2.006	1.338484546	0.81	2.266666667	0.946	0.982697117	0.524
1	2.34	1.007407407	2.357333332	2.685	1.16	0.492592593	0.571407408	2.049	1.310395315	1.18	2.045112782	0.926	0.95099721	0.679
1	2.34	1.007407407	2.357333332	2.685	1.24	0.503703704	0.624592593	2.026	1.325271471	1.1	2	0.937	0.943970137	0.599
1	2.34	1.007407407	2.357333332	2.685	2.08	0.551851852	1.147851852	2.105	1.275534442	0.26	1.825503356	0.902	0.91468228	0.847
